date,average_price,area_name
2023-07-01,751582.0,Richmond upon Thames
2023-08-01,753978.0,Richmond upon Thames
2023-09-01,758242.0,Richmond upon Thames
2023-10-01,758027.0,Richmond upon Thames
2023-11-01,750456.0,Richmond upon Thames
2023-12-01,752878.0,Richmond upon Thames
2024-01-01,747929.0,Richmond upon Thames
1995-01-01,67885.20344,Southwark
1995-02-01,64799.0648,Southwark
1995-03-01,65763.29719,Southwark
1995-04-01,63073.62117,Southwark
1995-05-01,64420.49933,Southwark
1995-06-01,64155.81449,Southwark
1995-07-01,67024.74767,Southwark
1995-08-01,65525.94434,Southwark
1995-09-01,63467.00948,Southwark
1995-10-01,60885.98483,Southwark
1995-11-01,61725.34542,Southwark
1995-12-01,62394.11278,Southwark
1996-01-01,65752.93541,Southwark
1996-02-01,67876.03255,Southwark
1996-03-01,68867.26701,Southwark
1996-04-01,69598.08269,Southwark
1996-05-01,68910.19217,Southwark
1996-06-01,70412.70159,Southwark
1996-07-01,70234.89257,Southwark
1996-08-01,70407.54139,Southwark
1996-09-01,70906.17687,Southwark
1996-10-01,70748.01475,Southwark
1996-11-01,73855.99726,Southwark
1996-12-01,73837.84795,Southwark
1997-01-01,73821.8393,Southwark
1997-02-01,71982.0262,Southwark
1997-03-01,73292.4844,Southwark
1997-04-01,75551.36351,Southwark
1997-05-01,78891.67852,Southwark
1997-06-01,81802.20867,Southwark
1997-07-01,81759.33454,Southwark
1997-08-01,83842.47999,Southwark
1997-09-01,85517.53731,Southwark
1997-10-01,86214.42205,Southwark
1997-11-01,82746.60488,Southwark
1997-12-01,81288.22231,Southwark
1998-01-01,82410.03945,Southwark
1998-02-01,83945.66175,Southwark
1998-03-01,85932.1826,Southwark
1998-04-01,89015.48435,Southwark
1998-05-01,89632.15871,Southwark
1998-06-01,93385.73881,Southwark
1998-07-01,93502.98798,Southwark
1998-08-01,95488.40856,Southwark
1998-09-01,93807.03902,Southwark
1998-10-01,94680.31192,Southwark
1998-11-01,96759.26284,Southwark
1998-12-01,98302.97736,Southwark
1999-01-01,100114.5479,Southwark
1999-02-01,102573.3104,Southwark
1999-03-01,104235.1355,Southwark
1999-04-01,104883.5665,Southwark
1999-05-01,103566.1204,Southwark
1999-06-01,102709.9969,Southwark
1999-07-01,104362.5796,Southwark
1999-08-01,110011.6305,Southwark
1999-09-01,119479.5317,Southwark
1999-10-01,125224.2837,Southwark
1999-11-01,124126.3637,Southwark
1999-12-01,121923.4802,Southwark
2000-01-01,121969.9041,Southwark
2000-02-01,130271.7703,Southwark
2000-03-01,132454.2041,Southwark
2000-04-01,134806.3033,Southwark
2000-05-01,133379.7436,Southwark
2000-06-01,137528.4437,Southwark
2000-07-01,142871.4433,Southwark
2000-08-01,149036.6248,Southwark
2000-09-01,155165.8529,Southwark
2000-10-01,159153.7954,Southwark
2000-11-01,157278.0591,Southwark
2000-12-01,153284.6035,Southwark
2001-01-01,154901.2063,Southwark
2001-02-01,154960.499,Southwark
2001-03-01,156711.674,Southwark
2001-04-01,156259.8506,Southwark
2001-05-01,163852.576,Southwark
2001-06-01,170488.9126,Southwark
2001-07-01,170657.9965,Southwark
2001-08-01,167060.8894,Southwark
2001-09-01,165831.6298,Southwark
2001-10-01,168575.2916,Southwark
2001-11-01,172284.2645,Southwark
2001-12-01,172250.1698,Southwark
2002-01-01,173720.5505,Southwark
2002-02-01,174836.1588,Southwark
2002-03-01,175508.4054,Southwark
2002-04-01,179559.8409,Southwark
2002-05-01,183002.3808,Southwark
2002-06-01,186832.229,Southwark
2002-07-01,186524.9057,Southwark
2002-08-01,189279.5441,Southwark
2002-09-01,192010.7685,Southwark
2002-10-01,191918.648,Southwark
2002-11-01,192189.1086,Southwark
2002-12-01,190827.913,Southwark
2003-01-01,194069.7083,Southwark
2003-02-01,190032.6072,Southwark
2003-03-01,190916.2305,Southwark
2003-04-01,195098.1007,Southwark
2003-05-01,202763.1595,Southwark
2003-06-01,203242.6041,Southwark
2003-07-01,202723.65,Southwark
2003-08-01,202124.9035,Southwark
2003-09-01,204450.2333,Southwark
2003-10-01,201848.5591,Southwark
2003-11-01,202735.3719,Southwark
2003-12-01,205000.9301,Southwark
2004-01-01,206464.0426,Southwark
2004-02-01,208636.9149,Southwark
2004-03-01,213347.1384,Southwark
2004-04-01,215441.4179,Southwark
2004-05-01,219071.8947,Southwark
2004-06-01,216784.7111,Southwark
2004-07-01,218907.6466,Southwark
2004-08-01,218634.7638,Southwark
2004-09-01,220729.036,Southwark
2004-10-01,222310.3861,Southwark
2004-11-01,222960.5883,Southwark
2004-12-01,219558.4827,Southwark
2005-01-01,219025.8805,Southwark
2005-02-01,216177.8788,Southwark
2005-03-01,221308.7311,Southwark
2005-04-01,224161.4549,Southwark
2005-05-01,225806.8342,Southwark
2005-06-01,225153.8214,Southwark
2005-07-01,223525.3996,Southwark
2005-08-01,226799.8543,Southwark
2005-09-01,228758.7749,Southwark
2005-10-01,227658.6277,Southwark
2005-11-01,225181.5436,Southwark
2005-12-01,225043.2951,Southwark
2006-01-01,225643.088,Southwark
2006-02-01,226407.4348,Southwark
2006-03-01,227548.6044,Southwark
2006-04-01,230588.9197,Southwark
2006-05-01,237898.3529,Southwark
2006-06-01,241407.2867,Southwark
2006-07-01,247663.2173,Southwark
2006-08-01,248353.1459,Southwark
2006-09-01,250299.4988,Southwark
2006-10-01,256534.329,Southwark
2006-11-01,257803.5489,Southwark
2006-12-01,262969.8104,Southwark
2007-01-01,258926.7887,Southwark
2007-02-01,263812.1922,Southwark
2007-03-01,276752.1816,Southwark
2007-04-01,288676.8835,Southwark
2007-05-01,297426.6288,Southwark
2007-06-01,295178.8807,Southwark
2007-07-01,296741.3019,Southwark
2007-08-01,296428.06,Southwark
2007-09-01,295412.0127,Southwark
2007-10-01,296067.6422,Southwark
2007-11-01,303151.6895,Southwark
2007-12-01,307443.4078,Southwark
2008-01-01,303542.833,Southwark
2008-02-01,294556.6887,Southwark
2008-03-01,290114.0189,Southwark
2008-04-01,297197.3946,Southwark
2008-05-01,299313.4669,Southwark
2008-06-01,305434.2131,Southwark
2008-07-01,301184.9118,Southwark
2008-08-01,300800.9455,Southwark
2008-09-01,288929.3963,Southwark
2008-10-01,278173.9811,Southwark
2008-11-01,272049.1129,Southwark
2008-12-01,263263.381,Southwark
2009-01-01,264173.1803,Southwark
2009-02-01,257631.9615,Southwark
2009-03-01,255848.7187,Southwark
2009-04-01,252344.2384,Southwark
2009-05-01,251437.6259,Southwark
2009-06-01,255988.5252,Southwark
2009-07-01,258662.0693,Southwark
2009-08-01,264147.4594,Southwark
2009-09-01,270739.9405,Southwark
2009-10-01,269409.835,Southwark
2009-11-01,268317.4537,Southwark
2009-12-01,265111.5001,Southwark
2010-01-01,274107.5821,Southwark
2010-02-01,282954.3169,Southwark
2010-03-01,286656.1682,Southwark
2010-04-01,292879.5563,Southwark
2010-05-01,294376.5218,Southwark
2010-06-01,303412.1062,Southwark
2010-07-01,303740.3961,Southwark
2010-08-01,305691.8494,Southwark
2010-09-01,302033.5012,Southwark
2010-10-01,295514.1591,Southwark
2010-11-01,291275.2023,Southwark
2010-12-01,294313.8129,Southwark
2011-01-01,305923.896,Southwark
2011-02-01,312832.0466,Southwark
2011-03-01,309582.0941,Southwark
2011-04-01,303154.895,Southwark
2011-05-01,302375.8812,Southwark
2011-06-01,308938.5104,Southwark
2011-07-01,321369.9361,Southwark
2011-08-01,329339.5964,Southwark
2011-09-01,324827.9171,Southwark
2011-10-01,315640.9235,Southwark
2011-11-01,305028.1587,Southwark
2011-12-01,311460.0843,Southwark
2012-01-01,314802.1555,Southwark
2012-02-01,316878.498,Southwark
2012-03-01,315910.2841,Southwark
2012-04-01,316547.4077,Southwark
2012-05-01,330786.5319,Southwark
2012-06-01,339161.4415,Southwark
2012-07-01,348366.9528,Southwark
2012-08-01,340003.0413,Southwark
2012-09-01,337481.3116,Southwark
2012-10-01,331380.7697,Southwark
2012-11-01,334333.8318,Southwark
2012-12-01,347838.7604,Southwark
2013-01-01,342616.2503,Southwark
2013-02-01,352306.6345,Southwark
2013-03-01,330016.0941,Southwark
2013-04-01,347839.6321,Southwark
2013-05-01,351784.9375,Southwark
2013-06-01,366355.2945,Southwark
2013-07-01,363506.6796,Southwark
2013-08-01,362032.7602,Southwark
2013-09-01,372362.3013,Southwark
2013-10-01,376014.165,Southwark
2013-11-01,376147.4995,Southwark
2013-12-01,388015.7924,Southwark
2014-01-01,396213.3041,Southwark
2014-02-01,401255.7587,Southwark
2014-03-01,395415.0577,Southwark
2014-04-01,397813.7145,Southwark
2014-05-01,417812.9623,Southwark
2014-06-01,426532.2717,Southwark
2014-07-01,437381.7551,Southwark
2014-08-01,441661.6578,Southwark
2014-09-01,456360.1839,Southwark
2014-10-01,458333.9466,Southwark
2014-11-01,457005.6099,Southwark
2014-12-01,447422.7429,Southwark
2015-01-01,447193.8783,Southwark
2015-02-01,444793.795,Southwark
2015-03-01,445189.8849,Southwark
2015-04-01,446846.0643,Southwark
2015-05-01,457925.6835,Southwark
2015-06-01,466241.5725,Southwark
2015-07-01,475937.2464,Southwark
2015-08-01,482318.5214,Southwark
2015-09-01,485698.9484,Southwark
2015-10-01,487628.7538,Southwark
2015-11-01,485993.4209,Southwark
2015-12-01,488642.4555,Southwark
2016-01-01,495497.2577,Southwark
2016-02-01,498894.5495,Southwark
2016-03-01,513355.646,Southwark
2016-04-01,514788.6797,Southwark
2016-05-01,517877.5742,Southwark
2016-06-01,503827.158,Southwark
2016-07-01,505215.6323,Southwark
2016-08-01,508908.3273,Southwark
2016-09-01,518429.9609,Southwark
2016-10-01,521833.2642,Southwark
2016-11-01,515504.1409,Southwark
2016-12-01,509842.9531,Southwark
2017-01-01,504332.4332,Southwark
2017-02-01,503544.7268,Southwark
2017-03-01,514567.5574,Southwark
2017-04-01,516808.3738,Southwark
2017-05-01,525315.7516,Southwark
2017-06-01,526415.3886,Southwark
2017-07-01,529380.7091,Southwark
2017-08-01,535685.0688,Southwark
2017-09-01,531668.823,Southwark
2017-10-01,523451.6373,Southwark
2017-11-01,493680.1732,Southwark
2017-12-01,485749.3433,Southwark
2018-01-01,492039.2015,Southwark
2018-02-01,515234.9571,Southwark
2018-03-01,518698.9561,Southwark
2018-04-01,517934.322,Southwark
2018-05-01,504446.9998,Southwark
2018-06-01,500786.7755,Southwark
2018-07-01,501446.1249,Southwark
2018-08-01,506250.4273,Southwark
2018-09-01,498887.8784,Southwark
2018-10-01,494470.5953,Southwark
2018-11-01,499493.1364,Southwark
2018-12-01,501010.346,Southwark
2019-01-01,500163.8442,Southwark
2019-02-01,489116.8776,Southwark
2019-03-01,489970.8262,Southwark
2019-04-01,486459.0529,Southwark
2019-05-01,497728.0015,Southwark
2019-06-01,495536.8822,Southwark
2019-07-01,499269.5708,Southwark
2019-08-01,495662.8874,Southwark
2019-09-01,504857.798,Southwark
2019-10-01,510727.1679,Southwark
2019-11-01,509102.6987,Southwark
2019-12-01,508559.1751,Southwark
2020-01-01,502341.6854,Southwark
2020-02-01,496382.4122,Southwark
2020-03-01,498501.7032,Southwark
2020-04-01,503609.5761,Southwark
2020-05-01,519503.2145,Southwark
2020-06-01,512144.4896,Southwark
2020-07-01,510119.5057,Southwark
2020-08-01,506126.3183,Southwark
2020-09-01,511101.1482,Southwark
2020-10-01,516011.848,Southwark
2020-11-01,526796.7268,Southwark
2020-12-01,539169.2347,Southwark
2021-01-01,532838.0,Southwark
2021-02-01,512172.0,Southwark
2021-03-01,504638.0,Southwark
2021-04-01,497259.0,Southwark
2021-05-01,496343.0,Southwark
2021-06-01,489670.0,Southwark
2021-07-01,472828.0,Southwark
2021-08-01,471038.0,Southwark
2021-09-01,472990.0,Southwark
2021-10-01,483815.0,Southwark
2021-11-01,491284.0,Southwark
2021-12-01,490106.0,Southwark
2022-01-01,501223.0,Southwark
2022-02-01,502697.0,Southwark
2022-03-01,499252.0,Southwark
2022-04-01,499185.0,Southwark
2022-05-01,500253.0,Southwark
2022-06-01,511015.0,Southwark
2022-07-01,519602.0,Southwark
2022-08-01,523929.0,Southwark
2022-09-01,525266.0,Southwark
2022-10-01,520844.0,Southwark
2022-11-01,520860.0,Southwark
2022-12-01,516180.0,Southwark
2023-01-01,518852.0,Southwark
2023-02-01,504258.0,Southwark
2023-03-01,493636.0,Southwark
2023-04-01,482318.0,Southwark
2023-05-01,490806.0,Southwark
2023-06-01,495422.0,Southwark
2023-07-01,497500.0,Southwark
2023-08-01,494587.0,Southwark
2023-09-01,505343.0,Southwark
2023-10-01,503730.0,Southwark
2023-11-01,507416.0,Southwark
2023-12-01,502389.0,Southwark
2024-01-01,514320.0,Southwark
1995-01-01,71536.97357,Sutton
1995-02-01,70893.20851,Sutton
1995-03-01,70306.83844,Sutton
1995-04-01,69411.9439,Sutton
1995-05-01,69759.21989,Sutton
1995-06-01,70125.24728,Sutton
1995-07-01,70789.57284,Sutton
1995-08-01,69958.41918,Sutton
1995-09-01,69937.40214,Sutton
1995-10-01,69963.76558,Sutton
1995-11-01,70608.37527,Sutton
1995-12-01,70204.68906,Sutton
1996-01-01,70031.19539,Sutton
1996-02-01,69290.69004,Sutton
1996-03-01,69732.27564,Sutton
1996-04-01,69485.02452,Sutton
1996-05-01,70838.08611,Sutton
1996-06-01,71883.73349,Sutton
1996-07-01,72810.40208,Sutton
1996-08-01,72523.91397,Sutton
1996-09-01,72292.71824,Sutton
1996-10-01,72617.38218,Sutton
1996-11-01,73947.02684,Sutton
1996-12-01,74370.59186,Sutton
1997-01-01,75080.01504,Sutton
1997-02-01,74760.03786,Sutton
1997-03-01,76246.59417,Sutton
1997-04-01,76417.26384,Sutton
1997-05-01,78807.26003,Sutton
1997-06-01,80212.77699,Sutton
1997-07-01,82549.17343,Sutton
1997-08-01,83354.21329,Sutton
1997-09-01,84292.65991,Sutton
1997-10-01,85648.68832,Sutton
1997-11-01,87380.61339,Sutton
1997-12-01,88380.14065,Sutton
1998-01-01,89866.18326,Sutton
1998-02-01,89954.4784,Sutton
1998-03-01,90571.90928,Sutton
1998-04-01,89855.9391,Sutton
1998-05-01,90466.00519,Sutton
1998-06-01,91130.2304,Sutton
1998-07-01,92124.8674,Sutton
1998-08-01,92559.77087,Sutton
1998-09-01,93302.68552,Sutton
1998-10-01,94598.75891,Sutton
1998-11-01,95132.9044,Sutton
1998-12-01,95480.81832,Sutton
1999-01-01,94888.05567,Sutton
1999-02-01,94864.45412,Sutton
1999-03-01,94881.49949,Sutton
1999-04-01,95454.7897,Sutton
1999-05-01,96907.92768,Sutton
1999-06-01,99178.92661,Sutton
1999-07-01,101022.5828,Sutton
1999-08-01,102594.2252,Sutton
1999-09-01,103960.421,Sutton
1999-10-01,105846.7423,Sutton
1999-11-01,108951.7771,Sutton
1999-12-01,111886.363,Sutton
2000-01-01,115039.8984,Sutton
2000-02-01,116907.2959,Sutton
2000-03-01,117684.3508,Sutton
2000-04-01,119786.7092,Sutton
2000-05-01,123844.207,Sutton
2000-06-01,128893.1352,Sutton
2000-07-01,130589.2735,Sutton
2000-08-01,130726.9509,Sutton
2000-09-01,131005.1041,Sutton
2000-10-01,132208.0819,Sutton
2000-11-01,132784.1905,Sutton
2000-12-01,131955.3726,Sutton
2001-01-01,130511.0539,Sutton
2001-02-01,129927.9404,Sutton
2001-03-01,130747.3077,Sutton
2001-04-01,132384.8898,Sutton
2001-05-01,134703.7633,Sutton
2001-06-01,135751.0134,Sutton
2001-07-01,138219.9718,Sutton
2001-08-01,139329.1647,Sutton
2001-09-01,142593.8126,Sutton
2001-10-01,145102.4103,Sutton
2001-11-01,147507.5305,Sutton
2001-12-01,148143.4178,Sutton
2002-01-01,149153.1144,Sutton
2002-02-01,150547.0597,Sutton
2002-03-01,150799.5017,Sutton
2002-04-01,151987.4791,Sutton
2002-05-01,154536.9655,Sutton
2002-06-01,160845.6637,Sutton
2002-07-01,165801.8846,Sutton
2002-08-01,169494.752,Sutton
2002-09-01,170862.9969,Sutton
2002-10-01,172734.0755,Sutton
2002-11-01,175178.333,Sutton
2002-12-01,178378.04,Sutton
2003-01-01,181962.2523,Sutton
2003-02-01,182932.4365,Sutton
2003-03-01,183159.4014,Sutton
2003-04-01,184737.0603,Sutton
2003-05-01,187990.9302,Sutton
2003-06-01,190258.5787,Sutton
2003-07-01,190809.2129,Sutton
2003-08-01,190393.5113,Sutton
2003-09-01,190487.3797,Sutton
2003-10-01,190456.8755,Sutton
2003-11-01,190465.5028,Sutton
2003-12-01,190135.9896,Sutton
2004-01-01,190195.4717,Sutton
2004-02-01,190672.8387,Sutton
2004-03-01,192154.8901,Sutton
2004-04-01,194608.1782,Sutton
2004-05-01,197568.9731,Sutton
2004-06-01,202145.1754,Sutton
2004-07-01,206055.4122,Sutton
2004-08-01,208742.7408,Sutton
2004-09-01,210028.5308,Sutton
2004-10-01,209698.1117,Sutton
2004-11-01,210495.995,Sutton
2004-12-01,209584.9452,Sutton
2005-01-01,209204.8811,Sutton
2005-02-01,207732.6011,Sutton
2005-03-01,208080.5903,Sutton
2005-04-01,210104.7208,Sutton
2005-05-01,211343.8633,Sutton
2005-06-01,212564.0815,Sutton
2005-07-01,210957.7048,Sutton
2005-08-01,210937.613,Sutton
2005-09-01,210881.4232,Sutton
2005-10-01,208817.6844,Sutton
2005-11-01,208103.1371,Sutton
2005-12-01,205837.3054,Sutton
2006-01-01,208052.024,Sutton
2006-02-01,209393.2002,Sutton
2006-03-01,211151.8014,Sutton
2006-04-01,211560.0994,Sutton
2006-05-01,211970.3835,Sutton
2006-06-01,215028.5231,Sutton
2006-07-01,216748.8451,Sutton
2006-08-01,218347.1092,Sutton
2006-09-01,217113.1559,Sutton
2006-10-01,219908.1488,Sutton
2006-11-01,223134.7264,Sutton
2006-12-01,226278.2487,Sutton
2007-01-01,227012.3784,Sutton
2007-02-01,229219.7088,Sutton
2007-03-01,230814.9857,Sutton
2007-04-01,233852.3799,Sutton
2007-05-01,237514.0543,Sutton
2007-06-01,241342.0822,Sutton
2007-07-01,245600.3729,Sutton
2007-08-01,244674.8707,Sutton
2007-09-01,248034.5043,Sutton
2007-10-01,248831.2,Sutton
2007-11-01,252643.1101,Sutton
2007-12-01,257716.5052,Sutton
2008-01-01,257529.1964,Sutton
2008-02-01,258578.6212,Sutton
2008-03-01,252132.7156,Sutton
2008-04-01,251699.2181,Sutton
2008-05-01,248424.0653,Sutton
2008-06-01,249481.5132,Sutton
2008-07-01,245202.3889,Sutton
2008-08-01,240818.4484,Sutton
2008-09-01,233542.885,Sutton
2008-10-01,228683.1071,Sutton
2008-11-01,226015.0622,Sutton
2008-12-01,220315.715,Sutton
2009-01-01,216291.3596,Sutton
2009-02-01,207917.1282,Sutton
2009-03-01,206511.1622,Sutton
2009-04-01,205540.3741,Sutton
2009-05-01,205722.2565,Sutton
2009-06-01,204522.6865,Sutton
2009-07-01,207907.9008,Sutton
2009-08-01,212510.5087,Sutton
2009-09-01,217194.5518,Sutton
2009-10-01,218550.0921,Sutton
2009-11-01,220574.7503,Sutton
2009-12-01,222170.1957,Sutton
2010-01-01,225973.1626,Sutton
2010-02-01,230356.0005,Sutton
2010-03-01,235157.2102,Sutton
2010-04-01,234859.31,Sutton
2010-05-01,236700.7915,Sutton
2010-06-01,235294.6346,Sutton
2010-07-01,235634.9673,Sutton
2010-08-01,233041.4558,Sutton
2010-09-01,233303.4125,Sutton
2010-10-01,234394.9449,Sutton
2010-11-01,234596.8161,Sutton
2010-12-01,232560.5917,Sutton
2011-01-01,231401.0324,Sutton
2011-02-01,234298.3124,Sutton
2011-03-01,234941.9871,Sutton
2011-04-01,233579.4789,Sutton
2011-05-01,231346.98,Sutton
2011-06-01,228304.5336,Sutton
2011-07-01,230503.4037,Sutton
2011-08-01,230091.517,Sutton
2011-09-01,234650.7087,Sutton
2011-10-01,235020.0306,Sutton
2011-11-01,235540.5256,Sutton
2011-12-01,236641.6377,Sutton
2012-01-01,234451.7059,Sutton
2012-02-01,233932.9634,Sutton
2012-03-01,233525.8957,Sutton
2012-04-01,235097.1817,Sutton
2012-05-01,237807.6956,Sutton
2012-06-01,238754.3935,Sutton
2012-07-01,241191.0087,Sutton
2012-08-01,239079.3378,Sutton
2012-09-01,241415.2139,Sutton
2012-10-01,242476.9165,Sutton
2012-11-01,244326.6817,Sutton
2012-12-01,244047.131,Sutton
2013-01-01,243568.1884,Sutton
2013-02-01,243275.2781,Sutton
2013-03-01,243096.0098,Sutton
2013-04-01,242913.8232,Sutton
2013-05-01,248213.3539,Sutton
2013-06-01,250480.1974,Sutton
2013-07-01,253393.5026,Sutton
2013-08-01,254848.0751,Sutton
2013-09-01,256554.4833,Sutton
2013-10-01,260491.9833,Sutton
2013-11-01,261968.0715,Sutton
2013-12-01,265231.1607,Sutton
2014-01-01,269434.06,Sutton
2014-02-01,272240.6796,Sutton
2014-03-01,274933.6708,Sutton
2014-04-01,277918.0732,Sutton
2014-05-01,281158.6521,Sutton
2014-06-01,284984.4045,Sutton
2014-07-01,289551.744,Sutton
2014-08-01,297731.9407,Sutton
2014-09-01,308555.9114,Sutton
2014-10-01,313165.588,Sutton
2014-11-01,313785.2646,Sutton
2014-12-01,310124.6862,Sutton
2015-01-01,307545.469,Sutton
2015-02-01,310645.1572,Sutton
2015-03-01,311024.743,Sutton
2015-04-01,314051.2698,Sutton
2015-05-01,314506.6563,Sutton
2015-06-01,316575.7188,Sutton
2015-07-01,323504.5676,Sutton
2015-08-01,327395.7471,Sutton
2015-09-01,334098.652,Sutton
2015-10-01,335502.4813,Sutton
2015-11-01,338618.6028,Sutton
2015-12-01,341716.5964,Sutton
2016-01-01,343907.4514,Sutton
2016-02-01,351088.1536,Sutton
2016-03-01,354131.3301,Sutton
2016-04-01,360226.0682,Sutton
2016-05-01,363180.6671,Sutton
2016-06-01,369743.4832,Sutton
2016-07-01,373699.1104,Sutton
2016-08-01,376311.1184,Sutton
2016-09-01,375151.8835,Sutton
2016-10-01,374922.8343,Sutton
2016-11-01,371406.7809,Sutton
2016-12-01,369868.6889,Sutton
2017-01-01,365567.1316,Sutton
2017-02-01,366941.3771,Sutton
2017-03-01,371233.5344,Sutton
2017-04-01,376230.508,Sutton
2017-05-01,377365.0415,Sutton
2017-06-01,379352.4325,Sutton
2017-07-01,380600.8298,Sutton
2017-08-01,382729.3669,Sutton
2017-09-01,382199.9322,Sutton
2017-10-01,381501.371,Sutton
2017-11-01,381410.0735,Sutton
2017-12-01,377963.4046,Sutton
2018-01-01,376096.9637,Sutton
2018-02-01,371697.0842,Sutton
2018-03-01,376096.2623,Sutton
2018-04-01,375826.7107,Sutton
2018-05-01,379977.4217,Sutton
2018-06-01,381295.5571,Sutton
2018-07-01,385779.6796,Sutton
2018-08-01,387410.1079,Sutton
2018-09-01,382055.5719,Sutton
2018-10-01,382111.3906,Sutton
2018-11-01,377687.8953,Sutton
2018-12-01,375497.3986,Sutton
2019-01-01,374144.6399,Sutton
2019-02-01,374347.7252,Sutton
2019-03-01,371933.8862,Sutton
2019-04-01,368128.3653,Sutton
2019-05-01,368973.3837,Sutton
2019-06-01,370737.5193,Sutton
2019-07-01,372357.7096,Sutton
2019-08-01,367924.2638,Sutton
2019-09-01,371762.3098,Sutton
2019-10-01,370292.7507,Sutton
2019-11-01,375328.5973,Sutton
2019-12-01,373235.9268,Sutton
2020-01-01,371412.9505,Sutton
2020-02-01,372934.245,Sutton
2020-03-01,375271.322,Sutton
2020-04-01,376944.8578,Sutton
2020-05-01,373241.1893,Sutton
2020-06-01,372685.444,Sutton
2020-07-01,374821.8549,Sutton
2020-08-01,377325.2949,Sutton
2020-09-01,382463.3682,Sutton
2020-10-01,385176.1454,Sutton
2020-11-01,389932.3842,Sutton
2020-12-01,392781.2885,Sutton
2021-01-01,394534.0,Sutton
2021-02-01,397236.0,Sutton
2021-03-01,397649.0,Sutton
2021-04-01,398681.0,Sutton
2021-05-01,397464.0,Sutton
2021-06-01,400166.0,Sutton
2021-07-01,404868.0,Sutton
2021-08-01,409975.0,Sutton
2021-09-01,413895.0,Sutton
2021-10-01,414941.0,Sutton
2021-11-01,413756.0,Sutton
2021-12-01,411205.0,Sutton
2022-01-01,414931.0,Sutton
2022-02-01,419525.0,Sutton
2022-03-01,422450.0,Sutton
2022-04-01,422998.0,Sutton
2022-05-01,427552.0,Sutton
2022-06-01,435742.0,Sutton
2022-07-01,444208.0,Sutton
2022-08-01,447232.0,Sutton
2022-09-01,447074.0,Sutton
2022-10-01,444372.0,Sutton
2022-11-01,445131.0,Sutton
2022-12-01,443241.0,Sutton
2023-01-01,447368.0,Sutton
2023-02-01,443107.0,Sutton
2023-03-01,441903.0,Sutton
2023-04-01,437535.0,Sutton
2023-05-01,436063.0,Sutton
2023-06-01,432780.0,Sutton
2023-07-01,431417.0,Sutton
2023-08-01,431093.0,Sutton
2023-09-01,435625.0,Sutton
2023-10-01,436707.0,Sutton
2023-11-01,429485.0,Sutton
2023-12-01,427407.0,Sutton
2024-01-01,420223.0,Sutton
1995-01-01,59865.18995,Tower Hamlets
1995-02-01,62318.53353,Tower Hamlets
1995-03-01,63938.67686,Tower Hamlets
1995-04-01,66233.19383,Tower Hamlets
1995-05-01,66432.85846,Tower Hamlets
1995-06-01,66232.16372,Tower Hamlets
1995-07-01,64692.22672,Tower Hamlets
1995-08-01,63472.27558,Tower Hamlets
1995-09-01,62177.59435,Tower Hamlets
1995-10-01,62066.45135,Tower Hamlets
1995-11-01,62414.27583,Tower Hamlets
1995-12-01,63985.91194,Tower Hamlets
1996-01-01,67551.52087,Tower Hamlets
1996-02-01,71069.89695,Tower Hamlets
1996-03-01,69637.53256,Tower Hamlets
1996-04-01,66727.03737,Tower Hamlets
1996-05-01,65601.77826,Tower Hamlets
1996-06-01,67436.63385,Tower Hamlets
1996-07-01,69424.36092,Tower Hamlets
1996-08-01,69860.25921,Tower Hamlets
1996-09-01,72295.63471,Tower Hamlets
1996-10-01,73388.00095,Tower Hamlets
1996-11-01,74419.47098,Tower Hamlets
1996-12-01,73724.56661,Tower Hamlets
1997-01-01,74438.93564,Tower Hamlets
1997-02-01,80440.91184,Tower Hamlets
1997-03-01,82804.20458,Tower Hamlets
1997-04-01,87751.34404,Tower Hamlets
1997-05-01,85915.848,Tower Hamlets
1997-06-01,88145.90013,Tower Hamlets
1997-07-01,87751.30025,Tower Hamlets
1997-08-01,87896.9027,Tower Hamlets
1997-09-01,88180.06804,Tower Hamlets
1997-10-01,88054.57008,Tower Hamlets
1997-11-01,88188.35019,Tower Hamlets
1997-12-01,89546.41759,Tower Hamlets
1998-01-01,90192.38381,Tower Hamlets
1998-02-01,90683.74357,Tower Hamlets
1998-03-01,91784.67146,Tower Hamlets
1998-04-01,94495.86884,Tower Hamlets
1998-05-01,96080.49193,Tower Hamlets
1998-06-01,97172.85172,Tower Hamlets
1998-07-01,96482.13421,Tower Hamlets
1998-08-01,98577.24248,Tower Hamlets
1998-09-01,98086.69599,Tower Hamlets
1998-10-01,99342.02547,Tower Hamlets
1998-11-01,100981.6977,Tower Hamlets
1998-12-01,104182.1897,Tower Hamlets
1999-01-01,107464.1761,Tower Hamlets
1999-02-01,105112.6677,Tower Hamlets
1999-03-01,102997.8002,Tower Hamlets
1999-04-01,101336.462,Tower Hamlets
1999-05-01,105612.8097,Tower Hamlets
1999-06-01,109233.2668,Tower Hamlets
1999-07-01,113502.3562,Tower Hamlets
1999-08-01,115474.3019,Tower Hamlets
1999-09-01,120785.8869,Tower Hamlets
1999-10-01,122838.3781,Tower Hamlets
1999-11-01,125415.2705,Tower Hamlets
1999-12-01,126650.0963,Tower Hamlets
2000-01-01,128200.41,Tower Hamlets
2000-02-01,128809.5421,Tower Hamlets
2000-03-01,130069.4355,Tower Hamlets
